A1	0.1401569940355268
H2	0.11161853374721685
S1	0.08922331832734719
A2	0.08603793209926704
D1	0.06328517332726594
D2	0.04963351806406527
A3	0.04587931286668508
H3	0.045505517544002214
D3	0.039768571939347644
H4	0.03806211503144756
D4	0.033202775836570185
D5	0.032357673367895856
K3	0.028067153142318505
H5	0.02720579870309275
H6	0.025840633176772685
A4	0.02241146739042109
H7	0.019161073280135218
H8	0.012822804765077765
A5	0.011880190473094862
D6	0.008922331832734718
S2	0.008776064097771855
H9	0.007833449805788952
D7	0.006468284279468886
H10	0.005753197575205994
K4	0.005168126635354537
D8	0.004696819489363085
H11	0.004274268255025922
A6	0.0038192130795858996
H12	0.003234142139734443
D9	0.0029416066698087144
D10	0.002080252230582958
H13	0.0020477482894800995
A7	0.0017389608490029416
H14	0.0013326615852172076
H15	0.0010563780858429085
K5	0.0008776064097771855
H16	0.0007800945864686093
D11	0.0007638426159171799
Y1	0.0007638426159171799
D12	0.0006013229104028864
S3	0.0005525669987485983
A8	0.0005363150281971689
D13	0.0004388032048885927
H18	0.000406299263785734
H17	0.00039004729323430465
A9	0.00022752758772001105
K6	0.00019502364661715233
D14	0.00017877167606572298
H19	0.0001625197055142936
H20	0.00014626773496286425
D15	0.00011376379386000553
S4	8.12598527571468e-05
H21	6.500788220571744e-05
H23	6.500788220571744e-05
A11	4.875591165428808e-05
H22	4.875591165428808e-05
D16	4.875591165428808e-05
H24	4.875591165428808e-05
D17	4.875591165428808e-05
A10	3.250394110285872e-05
H26	3.250394110285872e-05
H27	3.250394110285872e-05
D18	1.625197055142936e-05
K7	1.625197055142936e-05
H25	1.625197055142936e-05
