:	0.043351548269581056
/	0.04134790528233151
'	0.04116575591985428
}	0.03970856102003643
+	0.0395264116575592
^	0.03934426229508197
%	0.03897996357012751
;	0.03879781420765027
#	0.038615664845173044
]	0.038069216757741345
@	0.038069216757741345
)	0.037340619307832425
[	0.03715846994535519
-	0.03715846994535519
&	0.03697632058287796
!	0.03642987249544627
.	0.036247723132969034
?	0.036247723132969034
_	0.03570127504553734
*	0.034972677595628415
$	0.03479052823315119
<	0.03479052823315119
=	0.03442622950819672
(	0.03406193078324226
>	0.03406193078324226
{	0.03151183970856102
,	0.03114754098360656
